"trait","comp","diff","lwr.ci","upr.ci","pval","loc"
"Ash","N_126-C_201",-0.101394280056098,-3.4762405922381,3.2734520321259,1,"ID"
"Ash","N_127-C_201",-1.00524741733661,-4.38009372951861,2.36959889484539,0.999999999991075,"ID"
"Ash","N_128-C_201",0.761520622930934,-2.61332568925106,4.13636693511293,1,"ID"
"Ash","N_129-C_201",-0.496977715628649,-3.87182402781065,2.87786859655335,1,"ID"
"Ash","N_13-C_201",-1.36509256977989,-4.73993888196189,2.00975374240211,0.999921141251439,"ID"
"Ash","N_130-C_201",-2.28600002572754,-5.66084633790954,1.08884628645446,0.575649719648395,"ID"
"Ash","N_131-C_201",0.976287807050895,-2.3985585051311,4.35113411923289,0.999999999999042,"ID"
"Ash","N_132-C_201",-0.529010667174017,-3.90385697935602,2.84583564500798,1,"ID"
"Ash","N_133-C_201",-2.2245832757838,-5.5994295879658,1.1502630363982,0.629633407138492,"ID"
"Ash","N_134-C_201",-0.874619467942605,-4.2494657801246,2.50022684423939,1,"ID"
"Ash","N_135-C_201",-0.891368968713838,-4.26621528089584,2.48347734346816,1,"ID"
"Ash","N_136-C_201",0.757360850961128,-2.61748546122087,4.13220716314313,1,"ID"
"Ash","N_137-C_201",-0.488956091722951,-3.86380240390495,2.88589022045905,1,"ID"
"Ash","N_138-C_201",-1.15833833319845,-4.53318464538045,2.21650797898355,0.999999944345901,"ID"
"Ash","N_139-C_201",0.0842540972139147,-3.29059221496808,3.45910040939591,1,"ID"
"Ash","N_14-C_201",-0.798306466878277,-4.17315277906028,2.57653984530372,1,"ID"
"Ash","N_140-C_201",0.119872324991075,-3.25497398719092,3.49471863717307,1,"ID"
"Ash","N_141-C_201",0.0442713177860377,-3.33057499439596,3.41911762996804,1,"ID"
"Ash","N_142-C_201",0.155144084377969,-3.21970222780403,3.52999039655997,1,"ID"
"Ash","N_143-C_201",-0.269732460869971,-3.64457877305197,3.10511385131203,1,"ID"
"Ash","N_144-C_201",-0.980246629597183,-4.35509294177918,2.39459968258482,0.999999999998538,"ID"
"Ash","N_145-C_201",-0.0768286116071053,-3.4516749237891,3.29801770057489,1,"ID"
"Ash","N_146-C_201",-1.01525177427662,-4.39009808645862,2.35959453790537,0.999999999983356,"ID"
"Ash","N_147-C_201",-0.409286657151931,-3.78413296933393,2.96555965503007,1,"ID"
"Ash","N_148-C_201",-1.24153307804234,-4.61637939022434,2.13331323413966,0.999998173928553,"ID"
"Ash","N_149-C_201",-0.429680350608027,-3.80452666279003,2.94516596157397,1,"ID"
"Ash","N_15-C_201",-0.865608452872664,-4.24045476505466,2.50923785930934,1,"ID"
"Ash","N_150-C_201",-0.459234893197401,-3.8340812053794,2.9156114189846,1,"ID"
"Ash","N_151-C_201",0.02411008933856,-3.35073622284344,3.39895640152056,1,"ID"
"Ash","N_152-C_201",-2.412712138006,-5.787558450188,0.962134174175995,0.470105894146127,"ID"
"Ash","N_153-C_201",-2.09880990716976,-5.47365621935175,1.27603640501224,0.739669227883139,"ID"
"Ash","N_154-C_201",-1.59839339326165,-4.97323970544365,1.77645291892035,0.993044474802291,"ID"
"Ash","N_155-C_201",-0.775078940793083,-4.14992525297508,2.59976737138892,1,"ID"
"Ash","N_156-C_201",-0.18265147006985,-3.55749778225185,3.19219484211215,1,"ID"
"Ash","N_157-C_201",0.0430295332647681,-3.33181677891723,3.41787584544677,1,"ID"
"Ash","N_158-C_201",-0.711350857612572,-4.08619716979457,2.66349545456943,1,"ID"
"Ash","N_159-C_201",-0.637624678856842,-4.01247099103884,2.73722163332516,1,"ID"
"Ash","N_16-C_201",-0.549939158492325,-3.92478547067432,2.82490715368967,1,"ID"
"Ash","N_160-C_201",-2.52445954219407,-5.89930585437607,0.85038676998793,0.384518636364626,"ID"
"Ash","N_161-C_201",-0.549899717798031,-3.92474602998003,2.82494659438397,1,"ID"
"Ash","N_162-C_201",-1.13426033308048,-4.50910664526248,2.24058597910152,0.99999997924678,"ID"
"Ash","N_163-C_201",-1.82867011352798,-5.20351642570998,1.54617619865402,0.930055402677654,"ID"
"Ash","N_164-C_201",-2.63860154918564,-6.01344786136764,0.736244762996355,0.30929068823849,"ID"
"Ash","N_165-C_201",-1.65474204693806,-5.02958835912006,1.72010426524394,0.98545171142116,"ID"
"Ash","N_166-C_201",-2.38739213348308,-5.76223844566507,0.987454178698924,0.487562291047539,"ID"
"Ash","N_167-C_201",-0.701923308652912,-4.07676962083491,2.67292300352909,1,"ID"
"Ash","N_168-C_201",0.331241714392473,-3.04360459778953,3.70608802657447,1,"ID"
"Ash","N_169-C_201",-4.57939565694327,-7.95424196912527,-1.20454934476127,0.000784837445587883,"ID"
"Ash","N_17-C_201",-0.55174056254674,-3.92658687472874,2.82310574963526,1,"ID"
"Ash","N_170-C_201",-1.95435810870194,-5.32920442088394,1.42048820348006,0.853782669249022,"ID"
"Ash","N_171-C_201",-1.28856554678071,-4.66341185896271,2.08628076540129,0.999990865612042,"ID"
"Ash","N_172-C_201",-1.10108085174774,-4.47592716392974,2.27376546043426,0.999999996873198,"ID"
"Ash","N_173-C_201",-0.872570844196957,-4.24741715637896,2.50227546798504,1,"ID"
"Ash","N_175-C_201",-1.04436756381721,-4.41921387599921,2.33047874836479,0.99999999986442,"ID"
"Ash","N_176-C_201",-0.0853447609045048,-3.4601910730865,3.28950155127749,1,"ID"
"Ash","N_177-C_201",-1.20226886141208,-4.57711517359408,2.17257745076992,0.999999578585747,"ID"
"Ash","N_178-C_201",-1.31697499213642,-4.69182130431841,2.05787132004558,0.999979405221809,"ID"
"Ash","N_179-C_201",-0.422527567666815,-3.79737387984881,2.95231874451518,1,"ID"
"Ash","N_18-C_201",1.37339786835001,-2.00144844383199,4.74824418053201,0.999897709389807,"ID"
"Ash","N_180-C_201",0.252821749058242,-3.12202456312376,3.62766806124024,1,"ID"
"Ash","N_181-C_201",-0.819502492355532,-4.19434880453753,2.55534381982647,1,"ID"
"Ash","N_182-C_201",-1.10675221916658,-4.48159853134858,2.26809409301542,0.999999995603858,"ID"
"Ash","N_183-C_201",-1.02756952988372,-4.40241584206572,2.34727678229828,0.99999999995919,"ID"
"Ash","N_184-C_201",-0.582631184323237,-3.95747749650524,2.79221512785876,1,"ID"
"Ash","N_185-C_201",0.196116776919812,-3.17872953526219,3.57096308910181,1,"ID"
"Ash","N_186-C_201",1.71797475320788,-1.65687155897412,5.09282106538988,0.971971747903683,"ID"
"Ash","N_187-C_201",0.990606636660004,-2.38423967552199,4.365452948842,0.99999999999714,"ID"
"Ash","N_188-C_201",-0.940315089677039,-4.31516140185904,2.43453122250496,0.999999999999949,"ID"
"Ash","N_189-C_201",-0.536564707643887,-3.91141101982589,2.83828160453811,1,"ID"
"Ash","N_19-C_201",0.148387032809179,-3.22645927937282,3.52323334499118,1,"ID"
"Ash","N_190-C_201",-1.81150442536622,-5.18635073754822,1.56334188681578,0.938514681074578,"ID"
"Ash","N_191-C_201",-1.73011610955156,-5.10496242173356,1.64473020263044,0.968580822986411,"ID"
"Ash","N_192-C_201",-1.92888003186386,-5.30372634404586,1.44596628031814,0.871767883547731,"ID"
"Ash","N_193-C_201",-0.922526637484641,-4.29737294966664,2.45231967469736,0.99999999999999,"ID"
"Ash","N_194-C_201",0.624993478448619,-2.74985283373338,3.99983979063062,1,"ID"
"Ash","N_195-C_201",0.0279442578069542,-3.34690205437504,3.40279056998895,1,"ID"
"Ash","N_196-C_201",-1.41908120159279,-4.79392751377478,1.95576511058921,0.999690691772926,"ID"
"Ash","N_197-C_201",1.2488062586909,-2.1260400534911,4.6236525708729,0.999997688577582,"ID"
"Ash","N_198-C_201",-0.728198887425236,-4.10304519960724,2.64664742475676,1,"ID"
"Ash","N_2-C_201",-0.355369350011092,-3.73021566219309,3.01947696217091,1,"ID"
"Ash","N_20-C_201",0.540985591651566,-2.83386072053043,3.91583190383357,1,"ID"
"Ash","N_21-C_201",0.311718342606174,-3.06312796957583,3.68656465478817,1,"ID"
"Ash","N_22-C_201",0.980841024012275,-2.39400528816972,4.35568733619427,0.999999999998222,"ID"
"Ash","N_23-C_201",0.430677157737311,-2.94416915444469,3.80552346991931,1,"ID"
"Ash","N_24-C_201",0.81824763731812,-2.55659867486388,4.19309394950012,1,"ID"
"Ash","N_25-C_201",0.217367485958125,-3.15747882622387,3.59221379814012,1,"ID"
"Ash","N_26-C_201",0.25972920642355,-3.11511710575845,3.63457551860555,1,"ID"
"Ash","N_27-C_201",-0.357057962665262,-3.73190427484726,3.01778834951674,1,"ID"
"Ash","N_28-C_201",-1.88824188430294,-5.26308819648494,1.48660442787906,0.897249665807085,"ID"
"Ash","N_29-C_201",-1.11006648498228,-4.48491279716428,2.26477982719972,0.99999999521659,"ID"
"Ash","N_3-C_201",-0.552113012093262,-3.92695932427526,2.82273330008874,1,"ID"
"Ash","N_30-C_201",0.294857324221187,-3.07998898796081,3.66970363640319,1,"ID"
"Ash","N_31-C_201",-0.438659174865389,-3.81350548704739,2.93618713731661,1,"ID"
"Ash","N_32-C_201",2.07244072528096,-1.30240558690104,5.44728703746296,0.760663651874514,"ID"
"Ash","N_33-C_201",0.732781723585806,-2.64206458859619,4.1076280357678,1,"ID"
"Ash","N_34-C_201",-0.811132468912394,-4.18597878109439,2.56371384326961,1,"ID"
"Ash","N_35-C_201",-0.624660002505014,-3.99950631468701,2.75018630967699,1,"ID"
"Ash","N_36-C_201",-1.64548042153784,-5.02032673371984,1.72936589064416,0.986976456709323,"ID"
"Ash","N_37-C_201",-0.900647597465163,-4.27549390964716,2.47419871471684,0.999999999999999,"ID"
"Ash","N_38-C_201",-0.79947504274158,-4.17432135492358,2.57537126944042,1,"ID"
"Ash","N_39-C_201",-1.17094185064061,-4.54578816282261,2.20390446154139,0.999999894236216,"ID"
"Ash","N_4-C_201",0.202035500276754,-3.17281081190525,3.57688181245875,1,"ID"
"Ash","N_40-C_201",-1.57414841728486,-4.94899472946686,1.80069789489714,0.994969199728299,"ID"
"Ash","N_41-C_201",-0.587493288062081,-3.96233960024408,2.78735302411992,1,"ID"
"Ash","N_42-C_201",-0.785085379456458,-4.15993169163846,2.58976093272554,1,"ID"
"Ash","N_43-C_201",-0.829796452985562,-4.20464276516756,2.54504985919644,1,"ID"
"Ash","N_44-C_201",-0.85671308875175,-4.23155940093375,2.51813322343025,1,"ID"
"Ash","N_45-C_201",0.472177886974787,-2.90266842520721,3.84702419915679,1,"ID"
"Ash","N_46-C_201",-0.180918983492862,-3.55576529567486,3.19392732868914,1,"ID"
"Ash","N_47-C_201",-0.904595088257079,-4.27944140043908,2.47025122392492,0.999999999999998,"ID"
"Ash","N_48-C_201",-0.553264944400482,-3.92811125658248,2.82158136778152,1,"ID"
"Ash","N_49-C_201",0.528028316428777,-2.84681799575322,3.90287462861078,1,"ID"
"Ash","N_5-C_201",0.276914078355514,-3.09793223382649,3.65176039053751,1,"ID"
"Ash","N_50-C_201",0.109263095586673,-3.26558321659533,3.48410940776867,1,"ID"
"Ash","N_51-C_201",-0.674931274528308,-4.04977758671031,2.69991503765369,1,"ID"
"Ash","N_52-C_201",-0.0231889071164915,-3.39803521929849,3.35165740506551,1,"ID"
"Ash","N_53-C_201",-0.35462493924128,-3.72947125142328,3.02022137294072,1,"ID"
"Ash","N_54-C_201",-0.853649755296082,-4.22849606747808,2.52119655688592,1,"ID"
"Ash","N_55-C_201",0.353347362877724,-3.02149894930428,3.72819367505972,1,"ID"
"Ash","N_56-C_201",1.17205340563077,-2.20279290655123,4.54689971781277,0.999999897695055,"ID"
"Ash","N_57-C_201",-0.964620153313302,-4.3394664654953,2.4102261588687,0.999999999999579,"ID"
"Ash","N_58-C_201",-1.51350074261893,-4.88834705480093,1.86134556956307,0.998044569580267,"ID"
"Ash","N_59-C_201",-1.89957064922303,-5.27441696140503,1.47527566295897,0.890651029183766,"ID"
"Ash","N_6-C_201",-0.634191687024273,-4.00903799920627,2.74065462515773,1,"ID"
"Ash","N_60-C_201",0.437422242105082,-2.93742407007692,3.81226855428708,1,"ID"
"Ash","N_61-C_201",-0.570156523798172,-3.94500283598017,2.80468978838383,1,"ID"
"Ash","N_62-C_201",-0.439416850830682,-3.81426316301268,2.93542946135132,1,"ID"
"Ash","N_63-C_201",0.0243052809493385,-3.35054103123266,3.39915159313134,1,"ID"
"Ash","N_64-C_201",-1.70986214557208,-5.08470845775408,1.66498416660992,0.973964453535328,"ID"
"Ash","N_65-C_201",0.350557187438405,-3.02428912474359,3.7254034996204,1,"ID"
"Ash","N_66-C_201",0.853704132153151,-2.52114218002885,4.22855044433515,1,"ID"
"Ash","N_67-C_201",-0.433291677300172,-3.80813798948217,2.94155463488183,1,"ID"
"Ash","N_68-C_201",2.23950720650929,-1.13533910567271,5.61435351869129,0.616354001498709,"ID"
"Ash","N_69-C_201",-1.13212851130501,-4.50697482348701,2.24271780087699,0.999999983087773,"ID"
"Ash","N_7-C_201",-0.697256591941002,-4.072102904123,2.677589720241,1,"ID"
"Ash","N_70-C_201",0.685778671062746,-2.68906764111925,4.06062498324474,1,"ID"
"Ash","N_71-C_201",0.951030267810328,-2.42381604437167,4.32587657999233,0.999999999999589,"ID"
"Ash","N_72-C_201",0.857534789971176,-2.51731152221082,4.23238110215317,1,"ID"
"Ash","N_73-C_201",0.441876162756277,-2.93297014942572,3.81672247493828,1,"ID"
"Ash","N_74-C_201",-0.8482152108528,-4.2230615230348,2.5266311013292,1,"ID"
"Ash","N_75-C_201",0.136123480393831,-3.23872283178817,3.51096979257583,1,"ID"
"Ash","N_76-C_201",-1.59674077829221,-4.97158709047421,1.77810553388979,0.993025811324888,"ID"
"Ash","N_77-C_201",-1.13535064160191,-4.51019695378391,2.23949567058009,0.999999975848635,"ID"
"Ash","N_78-C_201",-1.22265699601038,-4.59750330819238,2.15218931617162,0.999999162029707,"ID"
"Ash","N_79-C_201",-0.689125600286314,-4.06397191246831,2.68572071189569,1,"ID"
"Ash","N_8-C_201",1.28616080214417,-2.08868551003783,4.66100711432617,0.999991710549777,"ID"
"Ash","N_80-C_201",-0.843316281853937,-4.21816259403594,2.53153003032806,1,"ID"
"Ash","N_81-C_201",0.563727009846442,-2.81111930233556,3.93857332202844,1,"ID"
"Ash","N_82-C_201",-0.898982293657227,-4.27382860583923,2.47586401852477,0.999999999999998,"ID"
"Ash","N_83-C_201",-1.49394803585309,-4.86879434803509,1.88089827632891,0.99856768648428,"ID"
"Ash","N_84-C_201",2.37659689890954,-0.998249413272463,5.75144321109154,0.501429839076379,"ID"
"Ash","N_85-C_201",-2.53695494625727,-5.91180125843927,0.837891365924728,0.376413703792395,"ID"
"Ash","N_86-C_201",-1.27936043229645,-4.65420674447845,2.09548587988555,0.999993669755605,"ID"
"Ash","N_87-C_201",-0.876840322677381,-4.25168663485938,2.49800598950462,1,"ID"
"Ash","N_88-C_201",-0.648816734618432,-4.02366304680043,2.72602957756357,1,"ID"
"Ash","N_89-C_201",-0.852818876452655,-4.22766518863465,2.52202743572934,1,"ID"
"Ash","N_9-C_201",-0.720860751148368,-4.09570706333037,2.65398556103363,1,"ID"
"Ash","N_90-C_201",-0.113740039606309,-3.48858635178831,3.26110627257569,1,"ID"
"Ash","N_91-C_201",-1.22802213879084,-4.60286845097284,2.14682417339116,0.999998981278644,"ID"
"Ash","N_92-C_201",0.715266756463269,-2.65957955571873,4.09011306864527,1,"ID"
"Ash","N_93-C_201",-0.693785161194363,-4.06863147337636,2.68106115098764,1,"ID"
"Ash","N_94-C_201",-1.01197344129665,-4.38681975347865,2.36287287088535,0.999999999982285,"ID"
"Ash","N_95-C_201",0.707875938243177,-2.66697037393882,4.08272225042518,1,"ID"
"Ash","N_96-C_201",-1.11757088907219,-4.49241720125419,2.25727542310981,0.999999990438829,"ID"
"Ash","N_97-C_201",0.849327155911215,-2.52551915627078,4.22417346809321,1,"ID"
"Ash","N_98-C_201",0.545825075590098,-2.8290212365919,3.9206713877721,1,"ID"
"Ash","N_99-C_201",0.351153992490545,-3.02369231969145,3.72600030467254,1,"ID"
"Ash","N_1-C_2011",-1.37074970528649,-4.74599128132728,2.0044918707543,0.999913529680816,"OR"
"Ash","N_10-C_2011",-1.49951949121672,-4.87476106725751,1.87572208482407,0.998569933657605,"OR"
"Ash","N_100-C_2011",-1.82042247956507,-5.19566405560586,1.55481909647571,0.935687350162214,"OR"
"Ash","N_101-C_2011",-0.972661817712982,-4.34790339375377,2.40257975832781,0.999999999999472,"OR"
"Ash","N_102-C_2011",-1.78266469147762,-5.15790626751841,1.59257688456317,0.951551829293399,"OR"
"Ash","N_103-C_2011",-1.67232557836069,-5.04756715440148,1.7029159976801,0.982793301254254,"OR"
"Ash","N_104-C_2011",-2.88584006196348,-6.26108163800427,0.489401514077304,0.181761650458774,"OR"
"Ash","N_105-C_201",-2.84319285887661,-6.2184344349174,0.532048717164177,0.197978976860786,"OR"
"Ash","N_106-C_2011",-0.387334975640655,-3.76257655168144,2.98790660040013,1,"OR"
"Ash","N_107-C_2011",0.142872472690534,-3.23236910335025,3.51811404873132,1,"OR"
"Ash","N_108-C_2011",-1.1590223407572,-4.53426391679799,2.21621923528359,0.99999995116566,"OR"
"Ash","N_109-C_2011",0.209867099972634,-3.16537447606816,3.58510867601342,1,"OR"
"Ash","N_11-C_2011",-1.3877950908126,-4.76303666685338,1.98744648522819,0.99987160398792,"OR"
"Ash","N_110-C_2011",-2.19042109357883,-5.56566266961962,1.18482048246196,0.660958451656838,"OR"
"Ash","N_111-C_2011",-1.27319810496629,-4.64843968100708,2.1020434710745,0.999995236253494,"OR"
"Ash","N_112-C_2011",-1.80282279076001,-5.1780643668008,1.57241878528078,0.943517910603224,"OR"
"Ash","N_113-C_2011",-0.286157094219412,-3.6613986702602,3.08908448182138,1,"OR"
"Ash","N_114-C_2011",1.22743910108034,-2.14780247496045,4.60268067712113,0.99999911921087,"OR"
"Ash","N_115-C_2011",-1.05207532753038,-4.42731690357117,2.32316624851041,0.999999999789043,"OR"
"Ash","N_116-C_2011",0.657573402215426,-2.71766817382536,4.03281497825622,1,"OR"
"Ash","N_117-C_2011",2.29413354673057,-1.08110802931022,5.66937512277136,0.568441424243415,"OR"
"Ash","N_118-C_2011",0.545491498485283,-2.82975007755551,3.92073307452607,1,"OR"
"Ash","N_119-C_2011",-0.703792392045102,-4.07903396808589,2.67144918399569,1,"OR"
"Ash","N_12-C_2011",1.40957016902501,-1.96567140701578,4.7848117450658,0.999770437808641,"OR"
"Ash","N_120-C_2011",0.614163747754482,-2.76107782828631,3.98940532379527,1,"OR"
"Ash","N_121-C_2011",1.31106978793519,-2.0641717881056,4.68631136397598,0.999983597179341,"OR"
"Ash","N_122-C_2011",0.291863513832986,-3.0833780622078,3.66710508987378,1,"OR"
"Ash","N_123-C_2011",-1.54479304981783,-4.92003462585862,1.83044852622296,0.996869789583734,"OR"
"Ash","N_124-C_2011",0.45905790027895,-2.91618367576184,3.83429947631974,1,"OR"
"Ash","N_125-C_2011",2.64014659415661,-0.735094981884178,6.0153881701974,0.308248940677617,"OR"
"Ash","N_126-C_2011",-1.66247081522233,-5.03771239126312,1.71277076081846,0.984550733664751,"OR"
"Ash","N_127-C_2011",-3.66832675020609,-7.04356832624688,-0.293085174165299,0.0204957351181924,"OR"
"Ash","N_128-C_2011",-0.853324818148742,-4.22856639418953,2.52191675789205,1,"OR"
"Ash","N_129-C_2011",0.159503950183982,-3.21573762585681,3.53474552622477,1,"OR"
"Ash","N_13-C_2011",-2.17139334335122,-5.54663491939201,1.20384823268957,0.67615732963069,"OR"
"Ash","N_130-C_2011",-3.25916723794974,-6.63440881399053,0.116074338091053,0.0697458364647228,"OR"
"Ash","N_131-C_2011",1.36698393698359,-2.0082576390572,4.74222551302438,0.999919713846841,"OR"
"Ash","N_132-C_2011",-2.30074157852184,-5.67598315456263,1.07449999751895,0.56443181997466,"OR"
"Ash","N_133-C_2011",-2.0462582494004,-5.42149982544119,1.32898332664039,0.784254229591832,"OR"
"Ash","N_134-C_2011",-2.60284355163476,-5.97808512767555,0.772398024406026,0.332538770309136,"OR"
"Ash","N_135-C_2011",-1.52057042944641,-4.8958120054872,1.85467114659438,0.997872353169907,"OR"
"Ash","N_136-C_2011",-0.747985745152683,-4.12322732119347,2.62725583088811,1,"OR"
"Ash","N_137-C_2011",-2.36054903069463,-5.73579060673542,1.01469254534616,0.51289620093228,"OR"
"Ash","N_138-C_2011",-2.68487592077072,-6.06011749681151,0.690365655270071,0.281376987810921,"OR"
"Ash","N_139-C_2011",-0.399085333684887,-3.77432690972568,2.9761562423559,1,"OR"
"Ash","N_14-C_2011",-1.57819278725514,-4.95343436329593,1.79704878878565,0.994912749906929,"OR"
"Ash","N_140-C_2011",4.50155898629606,1.12631741025527,7.87680056233685,0.000755326490734398,"OR"
"Ash","N_141-C_2011",1.06928159333899,-2.3059599827018,4.44452316937978,0.999999999558145,"OR"
"Ash","N_142-C_2011",0.923146419010486,-2.4520951570303,4.29838799505128,0.999999999999988,"OR"
"Ash","N_143-C_2011",-2.68100882066067,-6.05625039670145,0.694232755380124,0.284659590778348,"OR"
"Ash","N_144-C_2011",-2.16949100174307,-5.54473257778386,1.20575057429772,0.678064375676153,"OR"
"Ash","N_145-C_2011",-1.5841039314595,-4.95934550750028,1.79113764458129,0.994364478384354,"OR"
"Ash","N_146-C_2011",0.0598612093224133,-3.31538036671838,3.4351027853632,1,"OR"
"Ash","N_147-C_2011",-2.66679035729085,-6.04203193333164,0.708451218749936,0.292519862171652,"OR"
"Ash","N_148-C_2011",0.317299044605186,-3.0579425314356,3.69254062064597,1,"OR"
"Ash","N_149-C_2011",-0.813286766472267,-4.18852834251306,2.56195480956852,1,"OR"
"Ash","N_15-C_2011",-1.12895510953421,-4.504196685575,2.24628646650658,0.99999998844657,"OR"
"Ash","N_150-C_2011",-1.87574114079816,-5.25098271683894,1.49950043524263,0.906608042616428,"OR"
"Ash","N_151-C_2011",1.53061165590197,-1.84462992013882,4.90585323194276,0.997513381040191,"OR"
"Ash","N_152-C_2011",-2.92001224813354,-6.29525382417433,0.455229327907247,0.167712839757032,"OR"
"Ash","N_153-C_2011",-0.952770814598637,-4.32801239063943,2.42247076144215,0.999999999999771,"OR"
"Ash","N_154-C_2011",-2.17858723684955,-5.55382881289034,1.19665433919124,0.673478148386079,"OR"
"Ash","N_155-C_2011",0.205435682606044,-3.16980589343475,3.58067725864683,1,"OR"
"Ash","N_156-C_2011",-1.21746593780075,-4.59270751384154,2.15777563824004,0.999999361288239,"OR"
"Ash","N_157-C_2011",-0.808574013404268,-4.18381558944506,2.56666756263652,1,"OR"
"Ash","N_158-C_2011",-2.69929398141667,-6.07453555745746,0.67594759462412,0.273421735133174,"OR"
"Ash","N_159-C_2011",-3.92940451178393,-7.30464608782472,-0.55416293574314,0.00807350305388643,"OR"
"Ash","N_16-C_2011",-0.204267112145509,-3.5795086881863,3.17097446389528,1,"OR"
"Ash","N_160-C_2011",-1.53887961682694,-4.91412119286773,1.83636195921385,0.997181704384705,"OR"
"Ash","N_161-C_2011",-2.96781049741348,-6.34305207345427,0.407431078627308,0.149821501252215,"OR"
"Ash","N_162-C_2011",0.979409520361394,-2.3958320556794,4.35465109640218,0.999999999999097,"OR"
"Ash","N_163-C_2011",0.818500284611325,-2.55674129142946,4.19374186065211,1,"OR"
"Ash","N_164-C_2011",-2.1812952708953,-5.55653684693609,1.19394630514549,0.667914338341688,"OR"
"Ash","N_165-C_2011",-2.36982280477282,-5.74506438081361,1.00541877126797,0.505585409279021,"OR"
"Ash","N_166-C_2011",-1.25769100426624,-4.63293258030703,2.11755057177455,0.999996992200986,"OR"
"Ash","N_167-C_2011",-1.33866355718298,-4.71390513322376,2.03657801885781,0.99996325228812,"OR"
"Ash","N_168-C_2011",-0.578119770029652,-3.95336134607044,2.79712180601114,1,"OR"
"Ash","N_169-C_2011",-1.47663408517994,-4.85187566122073,1.89860749086085,0.999051164462471,"OR"
"Ash","N_17-C_2011",-2.91854874456425,-6.29379032060504,0.456692831476541,0.16908948153384,"OR"
"Ash","N_170-C_2011",-2.28673815950274,-5.66197973554353,1.08850341653805,0.57798651563384,"OR"
"Ash","N_171-C_2011",-1.62807171072483,-5.00331328676561,1.74716986531596,0.989969301680095,"OR"
"Ash","N_172-C_2011",-0.329002288299222,-3.70424386434001,3.04623928774157,1,"OR"
"Ash","N_173-C_2011",-0.344713071212354,-3.71995464725314,3.03052850482844,1,"OR"
"Ash","N_174-C_201",2.56338265686431,-0.811858919176476,5.9386242329051,0.358395316066752,"OR"
"Ash","N_175-C_2011",-2.50785087877567,-5.88309245481646,0.867390697265122,0.3970532936153,"OR"
"Ash","N_176-C_2011",-3.43082262153136,-6.80606419757215,-0.0555810454905732,0.0434411644764214,"OR"
"Ash","N_177-C_2011",-0.957740482288507,-4.3329820583293,2.41750109375228,0.9999999999998,"OR"
"Ash","N_178-C_2011",-0.48994061145391,-3.8651821874947,2.88530096458688,1,"OR"
"Ash","N_179-C_2011",-1.07744226349642,-4.4526838395372,2.29779931254437,0.999999999254107,"OR"
"Ash","N_18-C_2011",-1.82492835611669,-5.20016993215748,1.5503132199241,0.93293793561508,"OR"
"Ash","N_180-C_2011",1.65634461698988,-1.71889695905091,5.03158619303067,0.985856491005433,"OR"
"Ash","N_181-C_2011",-0.234516355687497,-3.60975793172829,3.14072522035329,1,"OR"
"Ash","N_182-C_2011",-2.01515641309811,-5.3903979891389,1.36008516294268,0.809587050654593,"OR"
"Ash","N_183-C_2011",-0.462010624186711,-3.8372522002275,2.91323095185408,1,"OR"
"Ash","N_184-C_2011",0.552197600178452,-2.82304397586234,3.92743917621924,1,"OR"
"Ash","N_185-C_2011",-1.73439733083578,-5.10963890687657,1.64084424520501,0.967967275575896,"OR"
"Ash","N_186-C_2011",-1.86015104438501,-5.2353926204258,1.51509053165578,0.915524060768538,"OR"
"Ash","N_187-C_2011",-2.32237699524374,-5.69761857128453,1.05286458079705,0.546061941151196,"OR"
"Ash","N_188-C_2011",-2.16240686119714,-5.53764843723793,1.21283471484365,0.688004830939982,"OR"
"Ash","N_189-C_2011",-0.845310450610164,-4.22055202665095,2.52993112543063,1,"OR"
"Ash","N_19-C_2011",0.38415743711878,-2.99108413892201,3.75939901315957,1,"OR"
"Ash","N_190-C_2011",-1.0355358119348,-4.41077738797559,2.33970576410599,0.999999999917882,"OR"
"Ash","N_191-C_2011",-1.19279055623207,-4.56803213227286,2.18245101980872,0.999999765463829,"OR"
"Ash","N_192-C_2011",-0.1990112785059,-3.57425285454669,3.17623029753489,1,"OR"
"Ash","N_193-C_2011",-1.46092328124974,-4.83616485729053,1.91431829479105,0.99930068600523,"OR"
"Ash","N_194-C_2011",-0.0567706401960066,-3.4320122162368,3.31847093584478,1,"OR"
"Ash","N_195-C_2011",-0.915916017824252,-4.29115759386504,2.45932555821654,0.999999999999996,"OR"
"Ash","N_196-C_2011",-1.060852672492,-4.43609424853279,2.31438890354879,0.999999999751324,"OR"
"Ash","N_197-C_2011",0.458897618101851,-2.91634395793894,3.83413919414264,1,"OR"
"Ash","N_198-C_2011",2.41202965260724,-0.963211923433551,5.78727122864803,0.471412192165008,"OR"
"Ash","N_2-C_2011",3.9411843255803,0.565942749539513,7.31642590162109,0.00793752141856119,"OR"
"Ash","N_20-C_2011",2.38064764524539,-0.9945939307954,5.75588922128618,0.496701601763561,"OR"
"Ash","N_21-C_2011",-2.55407823875939,-5.92931981480018,0.821163337281398,0.364957734245013,"OR"
"Ash","N_22-C_2011",-1.73818215034691,-5.1134237263877,1.63705942569388,0.967133709437039,"OR"
"Ash","N_23-C_2011",1.0748798560462,-2.30036171999459,4.45012143208699,0.999999999387287,"OR"
"Ash","N_24-C_2011",3.29402529394821,-0.0812162820925799,6.669266869989,0.0625142872068416,"OR"
