"gen","ADF_ID_2018","ADF_ID_2019","ADF_OR_2018","ADF_OR_2019","ADF_WA_2018","ADF_WA_2019","ADICP_ID_2018","ADICP_ID_2019","ADICP_OR_2018","ADICP_OR_2019","ADICP_WA_2018","ADICP_WA_2019","aNDF_ID_2018","aNDF_ID_2019","aNDF_OR_2018","aNDF_OR_2019","aNDF_WA_2018","aNDF_WA_2019","Ash_ID_2018","Ash_ID_2019","Ash_OR_2018","Ash_OR_2019","Ash_WA_2018","Ash_WA_2019","Ca_ID_2018","Ca_ID_2019","Ca_OR_2018","Ca_OR_2019","Ca_WA_2018","Ca_WA_2019","CP_ID_2018","CP_ID_2019","CP_OR_2018","CP_OR_2019","CP_WA_2018","CP_WA_2019","DM_ID_2018","DM_ID_2019","DM_OR_2018","DM_OR_2019","DM_WA_2018","DM_WA_2019","ESC_ID_2018","ESC_ID_2019","ESC_OR_2018","ESC_OR_2019","ESC_WA_2018","ESC_WA_2019","Fat_ID_2018","Fat_ID_2019","Fat_OR_2018","Fat_OR_2019","Fat_WA_2018","Fat_WA_2019","K_ID_2018","K_ID_2019","K_OR_2018","K_OR_2019","K_WA_2018","K_WA_2019","Lignin_ID_2018","Lignin_ID_2019","Lignin_OR_2018","Lignin_OR_2019","Lignin_WA_2018","Lignin_WA_2019","Mg_ID_2018","Mg_ID_2019","Mg_OR_2018","Mg_OR_2019","Mg_WA_2018","Mg_WA_2019","NDICP_ID_2018","NDICP_ID_2019","NDICP_OR_2018","NDICP_OR_2019","NDICP_WA_2018","NDICP_WA_2019","P_ID_2018","P_ID_2019","P_OR_2018","P_OR_2019","P_WA_2018","P_WA_2019","Starch_ID_2018","Starch_ID_2019","Starch_OR_2018","Starch_OR_2019","Starch_WA_2018","Starch_WA_2019","WSC_ID_2018","WSC_ID_2019","WSC_OR_2018","WSC_OR_2019","WSC_WA_2018","WSC_WA_2019"
"92",30.2955490776237,31.6636031077728,33.6287387736908,34.9967928038399,34.6719767312909,36.0400307614401,0.535099283199265,0.633531656362554,0.492939513901005,0.591371887064294,0.461987341993278,0.560419715156566,35.3567704119209,38.9952192556582,40.1682555493197,43.8067043930571,41.3548031777068,44.9932520214441,10.9675140352727,11.0496584324958,9.47512453408553,9.55726893130862,8.40079266965903,8.48293706688212,1.38819738168492,1.40097329203321,1.17845690717576,1.19123281752405,1.31952313314769,1.33229904349598,24.3756714715897,23.3089523405301,21.5879835449655,20.5212644139059,21.0797707005999,20.0130515695403,95.6106397997738,94.4460211748018,94.9637699393455,93.7991513143735,94.962337956133,93.797719331161,5.31184099975435,5.9639245508424,5.40621932136648,6.05830287245454,5.04006288450006,5.69214643558812,1.65852387609827,1.66518828373607,2.07779116260754,2.08445557024533,1.79975543368807,1.80641984132587,2.6687076117431,2.73435685654932,2.60032533529851,2.66597458010474,1.80242161436169,1.86807085916791,6.37000618372651,6.50212877287899,6.89252281979527,7.02464540894775,7.34306338399585,7.47518597314833,0.35242633607309,0.311124062635069,0.300230412346155,0.258928138908135,0.364116862222678,0.322814588784658,1.05135658794539,1.18495869176994,0.570728046564282,0.704330150388835,0.771717661736342,0.905319765560895,0.309683389699881,0.311310545031213,0.29446841040341,0.296095565734742,0.280199252944591,0.281826408275924,1.00932771835146,0.828376127379093,1.52374817515518,1.34279658418281,0.930656323664194,0.749704732691826,6.5877751647125,6.64005716432688,6.68533097661962,6.737612976234,6.91201797738878,6.96429997700317
"93",28.886497159966,30.2545511901152,35.2985863027378,36.6666403328869,30.7414384762344,32.1094925063835,0.508166366027719,0.606598739191007,0.649305991386705,0.747738364549993,0.457736308064925,0.556168681228213,33.6754859698262,37.3139348135635,42.0788908269828,45.7173396707202,36.4672988431734,40.1057476869107,10.9171297011687,10.9992740983918,9.63088885124806,9.71303324847115,9.04621245079482,9.12835684801791,1.39763882776686,1.41041473811515,1.18260135416708,1.19537726451537,1.15593878677695,1.16871469712524,25.7993333675278,24.7326142364682,23.5804775202371,22.5137583891775,22.0383232324664,20.9716041014069,95.5073628112416,94.3427441862696,95.1640462788982,93.9994276539262,95.0769545750255,93.9123359500535,5.69615871926645,6.34824227035451,5.48081057525031,6.13289412633836,5.08332402319871,5.73540757428677,1.78841274407294,1.79507715171074,1.92884019846088,1.93550460609868,1.94877014005746,1.95543454769526,2.62342050561049,2.68906975041671,2.67060025287198,2.73624949767821,2.33256035886239,2.39820960366861,5.76276103397197,5.89488362312445,7.21625699815395,7.34837958730643,6.08174949364323,6.21387208279571,0.362125963497058,0.320823690059037,0.319916243123378,0.278613969685357,0.31548739431167,0.27418512087365,0.796679516628769,0.930281620453322,1.0225175945514,1.15611969837595,0.704293228096844,0.837895331921397,0.337902227716523,0.339529383047855,0.333440762405943,0.335067917737275,0.301741785055523,0.303368940386855,1.05981693196701,0.87886534099464,1.23075813030019,1.04980653932783,0.736919743263868,0.555968152291501,7.27817828009879,7.33046027971317,6.95700999393841,7.00929199355279,7.15924690865129,7.21152890826567
"94",28.5683088798638,29.9363629100129,32.6872615596474,34.0553155897965,31.9302285721777,33.2982826023268,0.524857264337397,0.623289637500686,0.564721896316884,0.663154269480172,0.434015025795306,0.532447398958594,32.1039891900373,35.7424380337746,38.4799540238341,42.1184028675714,39.0711451049995,42.7095939487369,12.3406078332291,12.4227522304522,9.95768040925419,10.0398248064773,9.11528157656207,9.19742597378516,1.41376913802403,1.42654504837232,1.0927317258032,1.1055076361515,1.22893857870917,1.24171448905746,25.6688709361893,24.6021518051297,21.9610990244189,20.8943798933593,20.672323051614,19.6056039205545,95.5022075974354,94.3375889724635,94.9471344439582,93.7825158189862,94.9030157409655,93.7383971159935,5.59528722353197,6.24737077462003,5.97031954908395,6.62240310017201,5.74724400882858,6.39932755991663,1.87772907408775,1.88439348172555,2.09097446407164,2.09763887170943,1.89087631130084,1.89754071893863,2.55533778158448,2.6209870263907,2.65411489923706,2.71976414404329,2.02338926473652,2.08903850954275,6.22068212820277,6.35280471735525,6.75070299064715,6.88282557979963,6.51220341573659,6.64432600488907,0.370781900248992,0.329479626810972,0.302154438572353,0.260852165134333,0.340765106123634,0.299462832685614,1.07853949158723,1.21214159541178,0.666930892353239,0.800532996177792,0.688266914615782,0.821869018440335,0.324593307781985,0.326220463113317,0.32922118947277,0.330848344804102,0.279526385903706,0.281153541235038,1.5299860581762,1.34903446720384,1.49014097904624,1.30918938807387,1.30008561985948,1.11913402888711,7.1432340324762,7.19551603209058,6.46080877099122,6.5130907706056,7.32567734999486,7.37795934960924
"95",30.2881582594036,31.6562122895527,30.1714494018972,31.5395034320463,32.0228380805927,33.3908921107418,0.60027531608703,0.698707689250319,0.560458051573148,0.658890424736436,0.499699368153876,0.598131741317164,31.8505865408598,35.4890353845971,36.2614068999065,39.8998557436438,37.9762036922501,41.6146525359875,11.7967583882645,11.8789027854876,10.1442862968664,10.2264306940895,9.24377415506484,9.32591855228794,1.47133916988071,1.48411508022901,1.21187616694693,1.22465207729523,1.25012390721361,1.2628998175619,26.9176507637202,25.8509316326607,24.1323099990154,23.0655908679558,21.4539415746934,20.3872224436338,95.7135561615193,94.5489375365473,94.9459276917017,93.7813090667297,95.2918062103882,94.1271875854163,4.71211439844603,5.36419794953409,5.78018559842214,6.4322691495102,5.18698165407693,5.83906520516499,1.82590782173597,1.83257222937377,2.30059732970372,2.30726173734151,1.91149316899386,1.91815757663165,2.68282816238675,2.74847740719297,2.52451380034312,2.59016304514935,2.07876583893582,2.14441508374205,6.60413172355263,6.73625431270511,6.00086446408701,6.13298705323948,6.71821890187026,6.85034149102274,0.383713467594287,0.342411194156267,0.325313388812927,0.284011115374907,0.355476784551643,0.314174511113623,1.0551136798749,1.18871578369945,0.926825215590448,1.060427319415,0.789683478882237,0.92328558270679,0.33809849694697,0.339725652278302,0.334629085039055,0.336256240370387,0.301793600776919,0.303420756108251,1.23798732837708,1.05703573740471,1.94590524342587,1.76495365245351,0.925461452865524,0.744509861893157,6.49775567131022,6.5500376709246,6.91168833054596,6.96397033016034,7.10075465601777,7.15303665563215
"96",28.4627114320882,29.8307654622373,29.6156987151384,30.9837527452875,33.9179764214494,35.2860304515985,0.561111803502953,0.659544176666242,0.613797225910117,0.712229599073405,0.46336201129055,0.561794384453838,32.1584877843787,35.796936628116,35.7964546156835,39.4349034594208,40.1049847038379,43.7434335475752,12.1771841686423,12.2593285658654,8.80967720377546,8.89182160099855,9.47023722076511,9.5523816179882,1.43802972044654,1.45080563079483,1.17118657468524,1.18396248503353,1.26047236338617,1.27324827373447,26.7823718435619,25.7156527125023,23.2624066022875,22.1956874712279,20.9494917764271,19.8827726453676,95.4217879576948,94.2571693327228,95.2694137847158,94.1047951597438,94.9886928800516,93.8240742550796,5.36316813097507,6.01525168206313,6.60225426750391,7.25433781859197,4.85496010751277,5.50704365860083,1.78217121008551,1.7888356177233,2.23005988296601,2.23672429060381,1.84058624805186,1.84725065568965,2.80407160637867,2.86972085118489,2.52659203853995,2.59224128334617,2.19516969282385,2.26081893763007,6.08325937304946,6.21538196220193,6.24366258662361,6.37578517577609,7.01505857867372,7.1471811678262,0.366680589351778,0.325378315913758,0.299749153509851,0.258446880071831,0.338513928051203,0.297211654613183,1.02506671990067,1.15866882372522,0.834311041762548,0.967913145587101,0.777701563128784,0.911303666953337,0.344080945966044,0.345708101297376,0.312304723345866,0.313931878677198,0.291363981153722,0.292991136485054,1.20367273471111,1.02272114373874,2.1077150332865,1.92676344231414,0.972334422091042,0.791382831118675,6.72360819953081,6.77589019914519,7.97378597659891,8.02606797621329,6.94163864450302,6.9939206441174
"97",30.4296094770716,31.7976635072207,34.3771205367992,35.7451745669484,32.3777091874755,33.7457632176246,0.627823686509244,0.726256059672532,0.575537291233987,0.673969664397275,0.485593411823462,0.584025784986751,32.8282668601691,36.4667157039064,41.9572589311606,45.595707774898,37.7907003991569,41.4291492428943,11.0850320817257,11.1671764789488,9.84423477167955,9.92637916890264,8.95807637135902,9.04022076858211,1.4110943377231,1.42387024807139,1.19186577976291,1.20464169011121,1.31096435278648,1.32374026313477,26.2115706512094,25.1448515201498,23.007771829413,21.9410526983535,21.4197548728769,20.3530357418173,95.4660794332314,94.3014608082594,95.0933800808804,93.9287614559084,94.7999510439874,93.6353324190154,5.71723415378111,6.36931770486917,5.63053489195332,6.28261844304138,5.16366022591859,5.81574377700664,1.84120400435774,1.84786841199554,1.89489077519655,1.90155518283435,1.82286776660886,1.82953217424666,2.85685650275499,2.92250574756121,2.35925104948201,2.42490029428824,2.2064975149814,2.27214675978763,6.30678940519808,6.43891199435056,7.0024942424019,7.13461683155437,6.47246371488839,6.60458630404087,0.362856687688876,0.321554414250856,0.31486447023225,0.27356219679423,0.343360268685821,0.302057995247801,1.04219857510903,1.17580067893359,0.950210886589989,1.08381299041454,0.644717723591209,0.778319827415762,0.328691879626752,0.330319034958085,0.326498236191436,0.328125391522768,0.306226198150003,0.307853353481335,1.19143310533033,1.01048151435796,1.67481054913298,1.49385895816061,0.947071708673918,0.76612011770155,7.01975414105285,7.07203614066723,6.63549712154331,6.68777912115769,7.09120865866087,7.14349065827525
"98",30.1261073967505,31.4941614268996,30.4462326071438,31.8142866372929,31.5791085710118,32.9471626011609,0.558465656975966,0.656898030139254,0.574395887872409,0.672828261035697,0.461654855537666,0.560087228700954,32.379025825781,36.0174746695183,37.2021801976705,40.8406290414078,38.0538392387208,41.6922880824581,11.8325141942283,11.9146585914514,9.01612799339941,9.0982723906225,9.41117612912429,9.49332052634738,1.49415369769202,1.50692960804031,1.16167647096803,1.17445238131632,1.16977402484451,1.18254993519281,25.772025495724,24.7053063646644,23.16199027142,22.0952711403604,22.1857500086786,21.119030877619,95.5596403264499,94.3950217014779,95.1095209252043,93.9449023002323,95.2164975412234,94.0518789162515,4.90274749252432,5.55483104361238,6.64964795402267,7.30173150511072,5.39989532282002,6.05197887390808,1.72955475315129,1.73621916078908,2.08352541847977,2.09018982611757,1.87899340518403,1.88565781282183,2.57975234790404,2.64540159271027,2.56752145074781,2.63317069555404,2.34483940693406,2.41048865174028,6.45331484728652,6.585437436439,6.50893658602918,6.64105917518166,6.3370228179925,6.46914540714498,0.385845195830623,0.344542922392602,0.305056945055503,0.263754671617483,0.317988099956519,0.276685826518499,0.968832334006067,1.10243443783062,0.781400667460606,0.91500277128516,0.819912073245448,0.953514177070001,0.326020405069504,0.327647560400836,0.318402308452404,0.320029463783737,0.305126045634855,0.306753200966187,1.1496955478692,0.968743956896832,1.75690906027449,1.57595746930212,0.837853212244917,0.656901621272549,6.68574271970812,6.7380247193225,7.04616856508659,7.09845056470098,6.95366275409559,7.00594475370997
"99",29.9314363136509,31.2994903438001,32.7521481626023,34.1202021927514,31.3936006090908,32.7616546392399,0.557998573532203,0.656430946695492,0.587028693234387,0.685461066397675,0.375938438860012,0.474370812023301,33.7154933307821,37.3539421745195,40.8577949334729,44.4962437772102,36.0015149291773,39.6399637729146,10.7120358947158,10.7941802919389,10.5022471169333,10.5843915141563,8.95706518060018,9.03920957782327,1.43338675049151,1.4461626608398,1.23493749466394,1.24771340501223,1.24380756965842,1.25658348000672,25.659191949689,24.5924728186294,22.4196288833607,21.3529097523011,21.0065142175411,19.9397950864816,95.6464174339849,94.4817988090129,95.167627529931,94.003008904959,95.2715646461303,94.1069460211583,5.37603118411944,6.0281147352075,6.46755355648045,7.11963710756851,5.64089694449402,6.29298049558208,1.84890087736128,1.85556528499907,1.82053296845101,1.82719737608881,1.90481593105483,1.91148033869262,2.69615881266749,2.76180805747372,2.34139108529265,2.40704033009888,2.2032968610382,2.26894610584443,6.15964254101906,6.29176513017154,6.63001158044774,6.76213416960021,6.36200451571224,6.49412710486471,0.362679389992051,0.32137711655403,0.315329227684592,0.274026954246572,0.37059799774958,0.32929572431156,0.940362863617831,1.07396496744238,0.880210505061701,1.01381260888625,0.654223325564885,0.787825429389438,0.331965823415119,0.333592978746451,0.333931412200882,0.335558567532215,0.292550099683897,0.29417725501523,1.03206548978722,0.851113898814849,1.65467931518243,1.47372772421007,1.04641198239457,0.865460391422202,6.90228159471805,6.95456359433243,7.47253070481475,7.52481270442914,7.21294121743983,7.26522321705421
"100",29.7491218846602,31.1171759148093,31.3534513975584,32.7215054277075,30.7342905278594,32.1023445580085,0.582927506858674,0.681359880021962,0.533449886015174,0.631882259178462,0.438952174090883,0.537384547254171,32.2274712420546,35.865920085792,38.3643983975173,42.0028472412546,36.3030533120473,39.9415021557846,11.5235555918805,11.6056999891036,10.2612860126379,10.343430409861,9.44385078856968,9.52599518579277,1.43662901069864,1.44940492104693,1.20925621677434,1.22203212712263,1.2556989751276,1.26847488547589,26.2149535880319,25.1482344569723,23.3113121992947,22.2445930682351,21.9449138726293,20.8781947415698,95.6431779472172,94.4785593222452,95.0360094477494,93.8713908227774,95.0179439392905,93.8533253143185,5.26084899140603,5.91293254249409,5.95886445113407,6.61094800222213,4.67068944129801,5.32277299238607,1.89087088476278,1.89753529240057,2.08219978293319,2.08886419057098,1.98134570037732,1.98801010801511,2.77134106963594,2.83699031444217,2.68829391170494,2.75394315651116,2.37060824309925,2.43625748790547,6.18691730086883,6.31903989002131,6.24361427970392,6.37573686885639,6.18471930239589,6.31684189154837,0.378661125512402,0.337358852074382,0.309503183979282,0.268200910541262,0.339958515827038,0.298656242389018,0.995345641609411,1.12894774543396,1.05561263435566,1.18921473818021,0.675622289184851,0.809224393009405,0.335917982779279,0.337545138110611,0.34234322986195,0.343970385193283,0.313321101987987,0.314948257319319,1.17298191926266,0.992030328290294,1.5553206151857,1.37436902421334,0.838845531498489,0.657893940526121,6.86732367012858,6.91960566974296,6.77341048315851,6.82569248277289,7.20308209980491,7.25536409941929
"101",30.1817878174304,31.5498418475796,32.2012120594105,33.5692660895596,33.1558872888802,34.5239413190293,0.598358252353171,0.696790625516459,0.573635378044591,0.672067751207879,0.486843484998488,0.585275858161776,33.4967279488956,37.1351767926329,39.1796096653805,42.8180585091178,38.7555143275533,42.3939631712906,11.5540869254787,11.6362313227018,9.91028932630585,9.99243372352894,8.69022571186186,8.77237010908495,1.43376378108681,1.4465396914351,1.18393380516829,1.19670971551658,1.24052615583897,1.25330206618726,25.5470134010326,24.480294269973,22.7989189607006,21.7321998296411,22.318319373051,21.2516002419914,95.5655242998432,94.4009056748712,95.1169836513105,93.9523650263385,94.9507611535434,93.7861425285714,4.61593365911428,5.26801721020234,6.15324133651071,6.80532488759877,4.61665069489592,5.26873424598398,1.85256390201114,1.85922830964894,2.04404735801794,2.05071176565574,1.91208745152562,1.91875185916342,2.74461613932908,2.81026538413531,2.58252627161419,2.64817551642042,2.21011094190686,2.27576018671309,6.50119384439155,6.63331643354403,6.82158012973069,6.95370271888317,7.00550653991934,7.13762912907181,0.380432993296488,0.339130719858467,0.295582217218061,0.254279943780041,0.333351530819515,0.292049257381495,0.979882256820596,1.11348436064515,0.805420094705311,0.939022198529864,0.72303111960038,0.856633223424933,0.326023702583332,0.327650857914664,0.314596413485709,0.316223568817041,0.29643807116583,0.298065226497162,1.13737426581836,0.956422674845991,1.69332608314847,1.5123744921761,0.699808357598234,0.518856766625866,6.56369146955789,6.61597346917227,6.86519213084188,6.91747413045626,6.82683366529398,6.87911566490837
"102",29.980003087451,31.3480571176001,31.3912091856458,32.7592632157949,33.8616545627939,35.229708592943,0.539889982180945,0.638322355344234,0.530995733870417,0.629428107033705,0.517209647650423,0.615642020813711,33.5516027710978,37.1900516148351,38.6374118003183,42.2758606440556,39.1099467288151,42.7483955725525,11.8411198876193,11.9232642848424,9.53597044577771,9.6181148430008,9.67391779935628,9.75606219657937,1.49327239926228,1.50604830961058,1.22598106445997,1.23875697480827,1.23435893548572,1.24713484583401,25.3834322208928,24.3167130898332,23.3495543798647,22.2828352488051,22.04591152596,20.9791923949004,95.5660570678919,94.4014384429199,94.9886126615289,93.8239940365569,95.0726564340442,93.9080378090722,5.40223875722464,6.0543223083127,5.95338903488354,6.6054725859716,5.47352054953158,6.12560410061964,1.70138429822776,1.70804870586555,1.85865435305325,1.86531876069105,1.78242271134341,1.78908711898121,2.50284307180916,2.56849231661539,2.46664234093548,2.53229158574171,2.2486814769954,2.31433072180163,6.34450171466341,6.47662430381589,6.46443963958179,6.59656222873427,6.84097301508692,6.97309560423939,0.38501649805979,0.34371422462177,0.322117956741502,0.280815683303481,0.351243642708887,0.309941369270867,1.03473588585096,1.16833798967551,0.755346468418388,0.888948572242941,0.799821811583014,0.933423915407567,0.320654603038487,0.322281758369819,0.317347231250156,0.318974386581488,0.320690837669297,0.322317993000629,1.21088290960473,1.02993131863236,1.28478934685893,1.10383775588656,0.975781289268088,0.794829698295721,6.74461974184751,6.7969017414619,7.25664943878912,7.3089314384035,6.6002177771637,6.65249977677808
"103",27.547203297611,28.9152573277602,31.5015482987628,32.8696023289119,32.6341343526719,34.002188382821,0.557030266910106,0.655462640073394,0.528266629233592,0.626699002396881,0.451245502633951,0.549677875797239,31.4338228467048,35.0722716904421,38.2668891353198,41.9053379790571,38.9844191223978,42.6228679661351,10.5637811564456,10.6459255536687,8.54444410173867,8.62658849896176,8.78567456606016,8.86781896328325,1.44147491487642,1.45425082522471,1.1528127417215,1.16558865206979,1.19903543689743,1.21181134724573,26.1960021771084,25.1292830460489,22.8688604987658,21.8021413677062,20.8202043553421,19.7534852242826,95.3168822860574,94.1522636610854,95.0966590311818,93.9320404062098,95.342558100802,94.17793947583,5.30694829345045,5.95903184453851,5.59817890399793,6.25026245508599,5.57592252162634,6.2280060727144,1.83843869486534,1.84510310250314,2.13112674055208,2.13779114818987,1.85693441823548,1.86359882587328,2.73274080716607,2.7983900519723,2.58620401240173,2.65185325720795,2.10188558913277,2.16753483393899,6.02648634468113,6.15860893383361,6.65191320710784,6.78403579626032,6.71104816379392,6.84317075294639,0.345977053215598,0.304674779777577,0.292949702331724,0.251647428893704,0.315587128576742,0.274284855138721,1.00354490521058,1.13714700903514,0.701305976814389,0.834908080638943,0.859782086604933,0.993384190429487,0.334267840894646,0.335894996225978,0.326808855158912,0.328436010490245,0.292403929867529,0.294031085198861,0.816923822515057,0.635972231542689,1.3984633371962,1.21751174622384,0.73819436470009,0.557242773727722,6.9613629382664,7.01364493788078,6.71010030782384,6.76238230743822,7.09957030883904,7.15185230845343
"104",29.1307795861957,30.4988336163448,30.28803381516,31.6560878453091,31.3239506760508,32.6920047061999,0.542185279127202,0.64061765229049,0.538618282242224,0.637050655405512,0.481900260789691,0.580332633952979,32.5550817169228,36.1935305606601,36.7056258905419,40.3440747342792,33.971258258864,37.6097071026013,11.5359664060997,11.6181108033228,10.3778378144526,10.4599822116757,8.62780808367383,8.70995248089692,1.45087546984727,1.46365138019556,1.18852565784965,1.20130156819794,1.14045810859835,1.15323401894664,25.6760448995773,24.6093257685177,24.7802640337294,23.7135449026699,23.7155908117525,22.6488716806929,95.6906621495571,94.5260435245851,95.0107890813712,93.8461704563992,95.2353518589965,94.0707332340245,5.06763578185201,5.71971933294007,5.90755990473857,6.55964345582663,5.99785621786879,6.64993976895685,1.86007148707201,1.8667358947098,2.22769705026532,2.23436145790312,2.01362065991196,2.02028506754976,2.69606582445815,2.76171506926437,2.57225219135017,2.6379014361564,2.13862807629726,2.20427732110348,6.15114019391287,6.28326278306534,6.23393387299751,6.36605646214999,6.30422863127016,6.43635122042263,0.388728518055889,0.347426244617869,0.319582753706655,0.278280480268635,0.37548285424924,0.33418058081122,1.09462185759137,1.22822396141592,1.1483708562551,1.28197296007966,0.809056373324674,0.942658477149227,0.321015173276876,0.322642328608208,0.339410259675669,0.341037415007001,0.31860452495995,0.320231680291282,1.17121801517753,0.990266424205159,1.7441034053292,1.56315181435683,1.33194691250442,1.15099532153205,7.12111463086682,7.1733966304812,6.6381415929829,6.69042359259728,7.3347407748289,7.38702277444328
"105",NA,NA,30.3306810182468,31.698735048396,32.2533268329793,33.6213808631284,NA,NA,0.533889904252407,0.632322277415695,0.538582053078877,0.637014426242165,NA,NA,35.1661655419033,38.8046143856406,35.5798936515024,39.2183424952397,NA,NA,10.2899906582537,10.3721350554768,9.46747117775458,9.54961557497767,NA,NA,1.20083816777172,1.21361407812001,1.35636001175747,1.36913592210576,NA,NA,25.4002933371702,24.3335742061107,23.4603847449712,22.3936656139117,NA,NA,95.1219204008432,93.9573017758712,95.0976596920557,93.9330410670837,NA,NA,5.09358783119543,5.74567138228348,5.10866381121778,5.76074736230583,NA,NA,2.27493978149785,2.28160418913564,1.85461590144845,1.86128030908625,NA,NA,2.72315596997849,2.78880521478472,1.82413521337485,1.88978445818108,NA,NA,5.98398260028493,6.1161051894374,6.74416833800602,6.8762909271585,NA,NA,0.321967636908123,0.280665363470102,0.425319516406394,0.384017242968374,NA,NA,1.17567537467748,1.30927747850204,0.749551947474046,0.883154051298599,NA,NA,0.35243806010996,0.354065215441293,0.305199289983133,0.306826445314466,NA,NA,1.4624277340399,1.28147614306754,1.16376306078216,0.982811469809795,NA,NA,6.67021331106334,6.72249531067772,6.98570662514972,7.0379886247641
"106",29.4237511502643,30.7918051804134,32.7865389014828,34.1545929316319,34.2157110511293,35.5837650812785,0.493164802005999,0.591597175169287,0.510849755875308,0.609282129038596,0.497550904344509,0.595983277507797,33.1287053824056,36.7671542261429,39.8753031254905,43.5137519692278,39.1390638301896,42.777512673927,10.9428956129662,11.0250400101893,8.57862181109714,8.66076620832023,9.23070736021608,9.31285175743917,1.35857820234461,1.3713541126929,1.13964634250765,1.15242225285594,1.23112256863773,1.24389847898603,25.7181149507379,24.6513958196783,22.7766003927545,21.709881261695,21.5471019839468,20.4803828528872,95.6949377653426,94.5303191403706,95.1259020252178,93.9612834002458,95.3526833772091,94.1880647522372,5.84340326914041,6.49548682022847,5.75897812201455,6.41106167310261,4.65799157360999,5.31007512469804,1.89659287374885,1.90325728138664,2.1170723461312,2.12373675376899,1.91740837954097,1.92407278717877,2.85235457326039,2.91800381806662,2.52352859708012,2.58917784188635,2.18877174572389,2.25442099053012,5.94147795850913,6.07360054766161,6.78982823337784,6.92195082253032,7.14529079249511,7.27741338164759,0.330283625969262,0.288981352531242,0.30314118741102,0.261838913973,0.326718659087007,0.285416385648986,0.934421961665732,1.06802406549029,0.711876028945194,0.845478132769747,0.755759922860884,0.889362026685437,0.334860208496966,0.336487363828298,0.312992493009625,0.314619648340957,0.292791854288578,0.29441900961991,1.15224116850754,0.971289577535168,1.60568277693982,1.42473118596745,0.883782632130945,0.702831041158577,7.35877385481737,7.41105585443175,7.292424360436,7.34470636005038,7.04859602817176,7.10087802778614
"107",28.8797989193254,30.2478529494745,33.316746349814,34.6848003799631,31.8479795283534,33.2160335585025,0.543799406430866,0.642231779594155,0.608079717626649,0.706512090789938,0.495408618676528,0.593840991839816,32.7731423962934,36.4115912400307,40.1023834255611,43.7408322692984,36.8596548235089,40.4981036672462,10.7505149195579,10.832659316781,10.1316567053845,10.2138011026076,8.8661720719286,8.94831646915169,1.40982196095667,1.42259787130496,1.20563465791518,1.21841056826347,1.1811183544007,1.19389426474899,25.533521060931,24.4668019298715,22.3076825530948,21.2409634220352,21.0392720966846,19.9725529656251,95.389802739879,94.225184114907,95.1268876207452,93.9622689957732,94.6026568143461,93.4380381893741,6.0529332484173,6.70501679950536,6.19547937376501,6.84756292485307,6.37971940295768,7.03180295404574,1.78067725874017,1.78734166637797,2.08530858225932,2.09197298989712,1.90928132410272,1.91594573174052,2.52623539296195,2.59188463776818,2.39874150832733,2.46439075313356,1.74626669966925,1.81191594447548,6.24348579321009,6.37560838236256,7.10485930988734,7.23698189903981,6.7163255320101,6.84844812116257,0.378173628390362,0.336871354952341,0.305726617646578,0.264424344208558,0.38399086835523,0.342688594917209,0.805684523842119,0.939286627666672,1.07183353800093,1.20543564182549,0.724601483704666,0.85820358752922,0.323873440635258,0.32550059596659,0.32275621452355,0.324383369854882,0.281485130900412,0.283112286231744,1.24309133005931,1.06213973908694,2.18777580260355,2.00682421163118,1.6943971604062,1.51344556943383,7.03471468767485,7.08699668728923,6.89576503241896,6.94804703203335,7.58633401852577,7.63861601814015
"108",31.0215732590326,32.3896272891818,32.0148515363663,33.3829055665154,33.2001325289181,34.5681865590673,0.588374042795025,0.686806415958313,0.522593393483865,0.621025766647153,0.41740105012234,0.515833423285628,34.4189065593352,38.0573554030725,38.9410567828027,42.57950562654,39.0108482353749,42.6492970791122,10.0961760755493,10.1783204727724,10.5929365547046,10.6750809519277,9.06957761126972,9.15172200849281,1.33651455076747,1.34929046111576,1.24326779045212,1.25604370080041,1.17347281823462,1.18624872858292,25.7483147016119,24.6815955705524,24.5074613438529,23.4407422127934,20.5660357969059,19.4993166658463,95.8671038481945,94.7024852232225,95.0314961970309,93.8668775720589,95.278684676572,94.1140660516,5.52624829080538,6.17833184189344,5.85915716952399,6.51124072061205,5.53933239641374,6.1914159475018,1.82298236925387,1.82964677689166,2.01191595417111,2.01858036180891,1.84211492168603,1.84877932932383,2.58978971366941,2.65543895847563,2.53164550420837,2.59729474901459,2.2577465329789,2.32339577778512,6.88711614215581,7.01923873130829,6.61770019096684,6.74982278011931,6.96179500454781,7.09391759370029,0.3507781999666,0.30947592652858,0.307959025464915,0.266656752026895,0.324176831366879,0.282874557928859,0.954948713357816,1.08855081718237,1.11496648070246,1.24856858452702,0.743076141884795,0.876678245709348,0.314547542996981,0.316174698328313,0.322888540821238,0.32451569615257,0.291068655530706,0.292695810862039,1.47444534122115,1.29349375024878,1.57815557965849,1.39720398868613,1.01212374035756,0.831172149385195,7.36857371617793,7.42085571579231,6.74998970210789,6.80227170172227,7.08906261795964,7.14134461757402
